"location","date","Y"
"market_023","2022-05-27",980
"market_023","2022-05-28",984
"market_023","2022-05-29",972
"market_023","2022-05-30",936
"market_023","2022-05-31",951
"market_023","2022-06-01",913
"market_023","2022-06-02",974
"market_023","2022-06-03",1010
"market_023","2022-06-04",1032
"market_023","2022-06-05",991
"market_023","2022-06-06",996
"market_023","2022-06-07",968
"market_023","2022-06-08",945
"market_023","2022-06-09",959
"market_023","2022-06-10",1009
"market_023","2022-06-11",962
"market_023","2022-06-12",1014
"market_023","2022-06-13",983
"market_023","2022-06-14",939
"market_023","2022-06-15",952
"market_023","2022-06-16",919
"market_023","2022-06-17",964
"market_023","2022-06-18",981
"market_023","2022-06-19",1023
"market_023","2022-06-20",935
"market_023","2022-06-21",928
"market_023","2022-06-22",926
"market_023","2022-06-23",959
"market_023","2022-06-24",986
"market_023","2022-06-25",1006
"market_023","2022-06-26",1000
"market_023","2022-06-27",967
"market_023","2022-06-28",978
"market_023","2022-06-29",972
"market_023","2022-06-30",1011
"market_023","2022-07-01",999
"market_023","2022-07-02",1010
"market_023","2022-07-03",1034
"market_023","2022-07-04",1026
"market_023","2022-07-05",1002
"market_023","2022-07-06",1018
"market_023","2022-07-07",972
"market_023","2022-07-08",1019
"market_023","2022-07-09",1050
"market_023","2022-07-10",1005
"market_023","2022-07-11",989
"market_023","2022-07-12",952
"market_023","2022-07-13",939
"market_023","2022-07-14",944
"market_023","2022-07-15",976
"market_023","2022-07-16",1017
"market_023","2022-07-17",965
"market_023","2022-07-18",996
"market_023","2022-07-19",997
"market_023","2022-07-20",918
"market_023","2022-07-21",969
"market_023","2022-07-22",975
"market_023","2022-07-23",1027
"market_023","2022-07-24",1015
"market_023","2022-07-25",996
"market_023","2022-07-26",955
"market_023","2022-07-27",924
"market_023","2022-07-28",963
"market_023","2022-07-29",948
"market_023","2022-07-30",998
"market_023","2022-07-31",987
"market_023","2022-08-01",967
"market_023","2022-08-02",971
"market_023","2022-08-03",937
"market_023","2022-08-04",982
"market_023","2022-08-05",1008
"market_023","2022-08-06",1036
"market_023","2022-08-07",1054
"market_023","2022-08-08",1018
"market_024","2022-01-01",766
"market_024","2022-01-02",781
"market_024","2022-01-03",735
"market_024","2022-01-04",764
"market_024","2022-01-05",700
"market_024","2022-01-06",720
"market_024","2022-01-07",780
"market_024","2022-01-08",808
"market_024","2022-01-09",830
"market_024","2022-01-10",837
"market_024","2022-01-11",790
"market_024","2022-01-12",837
"market_024","2022-01-13",816
"market_024","2022-01-14",846
"market_024","2022-01-15",859
"market_024","2022-01-16",802
"market_024","2022-01-17",816
"market_024","2022-01-18",736
"market_024","2022-01-19",696
"market_024","2022-01-20",715
"market_024","2022-01-21",747
"market_024","2022-01-22",722
"market_024","2022-01-23",723
"market_024","2022-01-24",733
"market_024","2022-01-25",732
"market_024","2022-01-26",744
"market_024","2022-01-27",708
"market_024","2022-01-28",772
"market_024","2022-01-29",793
"market_024","2022-01-30",754
"market_024","2022-01-31",759
"market_024","2022-02-01",755
"market_024","2022-02-02",774
"market_024","2022-02-03",769
"market_024","2022-02-04",804
"market_024","2022-02-05",855
"market_024","2022-02-06",793
"market_024","2022-02-07",763
"market_024","2022-02-08",726
"market_024","2022-02-09",738
"market_024","2022-02-10",719
"market_024","2022-02-11",759
"market_024","2022-02-12",797
"market_024","2022-02-13",758
"market_024","2022-02-14",707
"market_024","2022-02-15",694
"market_024","2022-02-16",670
"market_024","2022-02-17",679
"market_024","2022-02-18",719
"market_024","2022-02-19",718
"market_024","2022-02-20",764
"market_024","2022-02-21",680
"market_024","2022-02-22",722
"market_024","2022-02-23",705
"market_024","2022-02-24",727
"market_024","2022-02-25",749
"market_024","2022-02-26",753
"market_024","2022-02-27",778
"market_024","2022-02-28",720
"market_024","2022-03-01",755
"market_024","2022-03-02",716
"market_024","2022-03-03",733
"market_024","2022-03-04",775
"market_024","2022-03-05",850
"market_024","2022-03-06",774
"market_024","2022-03-07",799
"market_024","2022-03-08",788
"market_024","2022-03-09",801
"market_024","2022-03-10",849
"market_024","2022-03-11",845
"market_024","2022-03-12",822
"market_024","2022-03-13",839
"market_024","2022-03-14",816
"market_024","2022-03-15",757
"market_024","2022-03-16",778
"market_024","2022-03-17",795
"market_024","2022-03-18",805
"market_024","2022-03-19",878
"market_024","2022-03-20",844
"market_024","2022-03-21",766
"market_024","2022-03-22",795
"market_024","2022-03-23",746
"market_024","2022-03-24",787
"market_024","2022-03-25",850
"market_024","2022-03-26",828
"market_024","2022-03-27",809
"market_024","2022-03-28",756
"market_024","2022-03-29",788
"market_024","2022-03-30",773
"market_024","2022-03-31",851
"market_024","2022-04-01",894
"market_024","2022-04-02",893
"market_024","2022-04-03",921
"market_024","2022-04-04",869
"market_024","2022-04-05",905
"market_024","2022-04-06",884
"market_024","2022-04-07",882
"market_024","2022-04-08",878
"market_024","2022-04-09",873
"market_024","2022-04-10",881
"market_024","2022-04-11",873
"market_024","2022-04-12",893
"market_024","2022-04-13",813
"market_024","2022-04-14",877
"market_024","2022-04-15",905
"market_024","2022-04-16",876
"market_024","2022-04-17",881
"market_024","2022-04-18",890
"market_024","2022-04-19",839
"market_024","2022-04-20",849
"market_024","2022-04-21",840
"market_024","2022-04-22",883
"market_024","2022-04-23",884
"market_024","2022-04-24",882
"market_024","2022-04-25",821
"market_024","2022-04-26",778
"market_024","2022-04-27",763
"market_024","2022-04-28",856
"market_024","2022-04-29",849
"market_024","2022-04-30",865
"market_024","2022-05-01",875
"market_024","2022-05-02",835
"market_024","2022-05-03",793
"market_024","2022-05-04",772
"market_024","2022-05-05",798
"market_024","2022-05-06",876
"market_024","2022-05-07",870
"market_024","2022-05-08",828
"market_024","2022-05-09",806
"market_024","2022-05-10",775
"market_024","2022-05-11",751
"market_024","2022-05-12",802
"market_024","2022-05-13",825
"market_024","2022-05-14",810
"market_024","2022-05-15",867
"market_024","2022-05-16",798
"market_024","2022-05-17",757
"market_024","2022-05-18",834
"market_024","2022-05-19",778
"market_024","2022-05-20",771
"market_024","2022-05-21",814
"market_024","2022-05-22",804
"market_024","2022-05-23",783
"market_024","2022-05-24",747
"market_024","2022-05-25",729
"market_024","2022-05-26",753
"market_024","2022-05-27",797
"market_024","2022-05-28",788
"market_024","2022-05-29",825
"market_024","2022-05-30",772
"market_024","2022-05-31",724
"market_024","2022-06-01",759
"market_024","2022-06-02",777
"market_024","2022-06-03",811
"market_024","2022-06-04",855
"market_024","2022-06-05",807
"market_024","2022-06-06",796
"market_024","2022-06-07",765
"market_024","2022-06-08",781
"market_024","2022-06-09",781
"market_024","2022-06-10",795
"market_024","2022-06-11",796
"market_024","2022-06-12",765
"market_024","2022-06-13",739
"market_024","2022-06-14",777
"market_024","2022-06-15",760
"market_024","2022-06-16",761
"market_024","2022-06-17",790
"market_024","2022-06-18",819
"market_024","2022-06-19",793
"market_024","2022-06-20",765
"market_024","2022-06-21",770
"market_024","2022-06-22",745
"market_024","2022-06-23",779
"market_024","2022-06-24",777
"market_024","2022-06-25",817
"market_024","2022-06-26",784
"market_024","2022-06-27",773
"market_024","2022-06-28",775
"market_024","2022-06-29",798
"market_024","2022-06-30",764
"market_024","2022-07-01",805
"market_024","2022-07-02",846
"market_024","2022-07-03",844
"market_024","2022-07-04",847
"market_024","2022-07-05",794
"market_024","2022-07-06",798
"market_024","2022-07-07",859
"market_024","2022-07-08",867
"market_024","2022-07-09",829
"market_024","2022-07-10",812
"market_024","2022-07-11",821
"market_024","2022-07-12",838
"market_024","2022-07-13",762
"market_024","2022-07-14",746
"market_024","2022-07-15",785
"market_024","2022-07-16",796
"market_024","2022-07-17",810
"market_024","2022-07-18",829
"market_024","2022-07-19",792
"market_024","2022-07-20",770
"market_024","2022-07-21",790
"market_024","2022-07-22",811
"market_024","2022-07-23",853
"market_024","2022-07-24",806
"market_024","2022-07-25",799
"market_024","2022-07-26",760
"market_024","2022-07-27",730
"market_024","2022-07-28",750
"market_024","2022-07-29",788
"market_024","2022-07-30",835
"market_024","2022-07-31",841
"market_024","2022-08-01",787
"market_024","2022-08-02",798
"market_024","2022-08-03",778
"market_024","2022-08-04",827
"market_024","2022-08-05",823
"market_024","2022-08-06",858
"market_024","2022-08-07",882
"market_024","2022-08-08",858
