"location","category","date","Y"
"market_026","region_2",2022-08-02,1576
"market_026","region_2",2022-08-03,1597
"market_026","region_2",2022-08-04,1666
"market_026","region_2",2022-08-05,1719
"market_026","region_2",2022-08-06,1749
"market_026","region_2",2022-08-07,1731
"market_026","region_2",2022-08-08,1677
"market_027","region_3",2022-01-01,606
"market_027","region_3",2022-01-02,598
"market_027","region_3",2022-01-03,577
"market_027","region_3",2022-01-04,597
"market_027","region_3",2022-01-05,593
"market_027","region_3",2022-01-06,588
"market_027","region_3",2022-01-07,639
"market_027","region_3",2022-01-08,664
"market_027","region_3",2022-01-09,653
"market_027","region_3",2022-01-10,627
"market_027","region_3",2022-01-11,640
"market_027","region_3",2022-01-12,660
"market_027","region_3",2022-01-13,633
"market_027","region_3",2022-01-14,633
"market_027","region_3",2022-01-15,685
"market_027","region_3",2022-01-16,664
"market_027","region_3",2022-01-17,679
"market_027","region_3",2022-01-18,605
"market_027","region_3",2022-01-19,594
"market_027","region_3",2022-01-20,606
"market_027","region_3",2022-01-21,615
"market_027","region_3",2022-01-22,635
"market_027","region_3",2022-01-23,620
"market_027","region_3",2022-01-24,599
"market_027","region_3",2022-01-25,620
"market_027","region_3",2022-01-26,620
"market_027","region_3",2022-01-27,613
"market_027","region_3",2022-01-28,635
"market_027","region_3",2022-01-29,624
"market_027","region_3",2022-01-30,647
"market_027","region_3",2022-01-31,626
"market_027","region_3",2022-02-01,637
"market_027","region_3",2022-02-02,622
"market_027","region_3",2022-02-03,633
"market_027","region_3",2022-02-04,639
"market_027","region_3",2022-02-05,678
"market_027","region_3",2022-02-06,662
"market_027","region_3",2022-02-07,628
"market_027","region_3",2022-02-08,590
"market_027","region_3",2022-02-09,578
"market_027","region_3",2022-02-10,596
"market_027","region_3",2022-02-11,629
"market_027","region_3",2022-02-12,648
"market_027","region_3",2022-02-13,602
"market_027","region_3",2022-02-14,561
"market_027","region_3",2022-02-15,573
"market_027","region_3",2022-02-16,528
"market_027","region_3",2022-02-17,572
"market_027","region_3",2022-02-18,595
"market_027","region_3",2022-02-19,614
"market_027","region_3",2022-02-20,608
"market_027","region_3",2022-02-21,576
"market_027","region_3",2022-02-22,578
"market_027","region_3",2022-02-23,591
"market_027","region_3",2022-02-24,589
"market_027","region_3",2022-02-25,622
"market_027","region_3",2022-02-26,640
"market_027","region_3",2022-02-27,658
"market_027","region_3",2022-02-28,618
"market_027","region_3",2022-03-01,567
"market_027","region_3",2022-03-02,612
"market_027","region_3",2022-03-03,615
"market_027","region_3",2022-03-04,624
"market_027","region_3",2022-03-05,637
"market_027","region_3",2022-03-06,653
"market_027","region_3",2022-03-07,678
"market_027","region_3",2022-03-08,633
"market_027","region_3",2022-03-09,623
"market_027","region_3",2022-03-10,664
"market_027","region_3",2022-03-11,674
"market_027","region_3",2022-03-12,680
"market_027","region_3",2022-03-13,675
"market_027","region_3",2022-03-14,688
"market_027","region_3",2022-03-15,618
"market_027","region_3",2022-03-16,608
"market_027","region_3",2022-03-17,674
"market_027","region_3",2022-03-18,667
"market_027","region_3",2022-03-19,681
"market_027","region_3",2022-03-20,651
"market_027","region_3",2022-03-21,622
"market_027","region_3",2022-03-22,604
"market_027","region_3",2022-03-23,635
"market_027","region_3",2022-03-24,654
"market_027","region_3",2022-03-25,658
"market_027","region_3",2022-03-26,680
"market_027","region_3",2022-03-27,668
"market_027","region_3",2022-03-28,638
"market_027","region_3",2022-03-29,602
"market_027","region_3",2022-03-30,654
"market_027","region_3",2022-03-31,639
"market_027","region_3",2022-04-01,708
"market_027","region_3",2022-04-02,707
"market_027","region_3",2022-04-03,709
"market_027","region_3",2022-04-04,694
"market_027","region_3",2022-04-05,665
"market_027","region_3",2022-04-06,669
"market_027","region_3",2022-04-07,673
"market_027","region_3",2022-04-08,701
"market_027","region_3",2022-04-09,722
"market_027","region_3",2022-04-10,706
"market_027","region_3",2022-04-11,736
"market_027","region_3",2022-04-12,674
"market_027","region_3",2022-04-13,655
"market_027","region_3",2022-04-14,702
"market_027","region_3",2022-04-15,730
"market_027","region_3",2022-04-16,708
"market_027","region_3",2022-04-17,722
"market_027","region_3",2022-04-18,695
"market_027","region_3",2022-04-19,654
"market_027","region_3",2022-04-20,678
"market_027","region_3",2022-04-21,662
"market_027","region_3",2022-04-22,692
"market_027","region_3",2022-04-23,709
"market_027","region_3",2022-04-24,729
"market_027","region_3",2022-04-25,635
"market_027","region_3",2022-04-26,619
"market_027","region_3",2022-04-27,605
"market_027","region_3",2022-04-28,656
"market_027","region_3",2022-04-29,685
"market_027","region_3",2022-04-30,690
"market_027","region_3",2022-05-01,678
"market_027","region_3",2022-05-02,689
"market_027","region_3",2022-05-03,644
"market_027","region_3",2022-05-04,643
"market_027","region_3",2022-05-05,664
"market_027","region_3",2022-05-06,650
"market_027","region_3",2022-05-07,639
"market_027","region_3",2022-05-08,682
"market_027","region_3",2022-05-09,609
"market_027","region_3",2022-05-10,632
"market_027","region_3",2022-05-11,626
"market_027","region_3",2022-05-12,631
"market_027","region_3",2022-05-13,648
"market_027","region_3",2022-05-14,697
"market_027","region_3",2022-05-15,672
"market_027","region_3",2022-05-16,652
"market_027","region_3",2022-05-17,619
"market_027","region_3",2022-05-18,634
"market_027","region_3",2022-05-19,624
"market_027","region_3",2022-05-20,637
"market_027","region_3",2022-05-21,689
"market_027","region_3",2022-05-22,658
"market_027","region_3",2022-05-23,597
"market_027","region_3",2022-05-24,583
"market_027","region_3",2022-05-25,595
"market_027","region_3",2022-05-26,604
"market_027","region_3",2022-05-27,634
"market_027","region_3",2022-05-28,673
"market_027","region_3",2022-05-29,648
"market_027","region_3",2022-05-30,626
"market_027","region_3",2022-05-31,618
"market_027","region_3",2022-06-01,576
"market_027","region_3",2022-06-02,618
"market_027","region_3",2022-06-03,661
"market_027","region_3",2022-06-04,658
"market_027","region_3",2022-06-05,645
"market_027","region_3",2022-06-06,623
"market_027","region_3",2022-06-07,593
"market_027","region_3",2022-06-08,607
"market_027","region_3",2022-06-09,633
"market_027","region_3",2022-06-10,657
"market_027","region_3",2022-06-11,670
"market_027","region_3",2022-06-12,641
"market_027","region_3",2022-06-13,588
"market_027","region_3",2022-06-14,617
"market_027","region_3",2022-06-15,614
"market_027","region_3",2022-06-16,609
"market_027","region_3",2022-06-17,655
"market_027","region_3",2022-06-18,624
"market_027","region_3",2022-06-19,653
"market_027","region_3",2022-06-20,632
"market_027","region_3",2022-06-21,635
"market_027","region_3",2022-06-22,634
"market_027","region_3",2022-06-23,642
"market_027","region_3",2022-06-24,648
"market_027","region_3",2022-06-25,671
"market_027","region_3",2022-06-26,677
"market_027","region_3",2022-06-27,624
"market_027","region_3",2022-06-28,616
"market_027","region_3",2022-06-29,597
"market_027","region_3",2022-06-30,617
"market_027","region_3",2022-07-01,646
"market_027","region_3",2022-07-02,656
"market_027","region_3",2022-07-03,687
"market_027","region_3",2022-07-04,691
"market_027","region_3",2022-07-05,616
"market_027","region_3",2022-07-06,603
"market_027","region_3",2022-07-07,670
"market_027","region_3",2022-07-08,662
"market_027","region_3",2022-07-09,655
"market_027","region_3",2022-07-10,673
"market_027","region_3",2022-07-11,669
"market_027","region_3",2022-07-12,613
"market_027","region_3",2022-07-13,609
"market_027","region_3",2022-07-14,624
"market_027","region_3",2022-07-15,655
"market_027","region_3",2022-07-16,650
"market_027","region_3",2022-07-17,654
"market_027","region_3",2022-07-18,662
"market_027","region_3",2022-07-19,646
"market_027","region_3",2022-07-20,594
"market_027","region_3",2022-07-21,607
"market_027","region_3",2022-07-22,647
"market_027","region_3",2022-07-23,669
"market_027","region_3",2022-07-24,706
"market_027","region_3",2022-07-25,693
"market_027","region_3",2022-07-26,612
"market_027","region_3",2022-07-27,578
"market_027","region_3",2022-07-28,630
"market_027","region_3",2022-07-29,629
"market_027","region_3",2022-07-30,629
"market_027","region_3",2022-07-31,642
"market_027","region_3",2022-08-01,660
"market_027","region_3",2022-08-02,606
"market_027","region_3",2022-08-03,603
"market_027","region_3",2022-08-04,644
"market_027","region_3",2022-08-05,677
"market_027","region_3",2022-08-06,719
"market_027","region_3",2022-08-07,728
"market_027","region_3",2022-08-08,673
"market_028","region_2",2022-01-01,292
"market_028","region_2",2022-01-02,319
"market_028","region_2",2022-01-03,327
"market_028","region_2",2022-01-04,291
"market_028","region_2",2022-01-05,291
"market_028","region_2",2022-01-06,312
"market_028","region_2",2022-01-07,360
"market_028","region_2",2022-01-08,346
"market_028","region_2",2022-01-09,362
"market_028","region_2",2022-01-10,317
"market_028","region_2",2022-01-11,363
"market_028","region_2",2022-01-12,340
"market_028","region_2",2022-01-13,349
"market_028","region_2",2022-01-14,347
"market_028","region_2",2022-01-15,356
"market_028","region_2",2022-01-16,351
"market_028","region_2",2022-01-17,371
"market_028","region_2",2022-01-18,322
"market_028","region_2",2022-01-19,292
"market_028","region_2",2022-01-20,376
"market_028","region_2",2022-01-21,341
"market_028","region_2",2022-01-22,333
"market_028","region_2",2022-01-23,296
"market_028","region_2",2022-01-24,336
"market_028","region_2",2022-01-25,345
"market_028","region_2",2022-01-26,326
"market_028","region_2",2022-01-27,298
"market_028","region_2",2022-01-28,349
"market_028","region_2",2022-01-29,376
"market_028","region_2",2022-01-30,332
"market_028","region_2",2022-01-31,322
"market_028","region_2",2022-02-01,328
"market_028","region_2",2022-02-02,365
"market_028","region_2",2022-02-03,320
"market_028","region_2",2022-02-04,365
"market_028","region_2",2022-02-05,312
"market_028","region_2",2022-02-06,321
"market_028","region_2",2022-02-07,293
"market_028","region_2",2022-02-08,304
"market_028","region_2",2022-02-09,282
"market_028","region_2",2022-02-10,288
"market_028","region_2",2022-02-11,297
"market_028","region_2",2022-02-12,314
"market_028","region_2",2022-02-13,313
"market_028","region_2",2022-02-14,328
"market_028","region_2",2022-02-15,316
"market_028","region_2",2022-02-16,279
"market_028","region_2",2022-02-17,314
"market_028","region_2",2022-02-18,309
"market_028","region_2",2022-02-19,310
"market_028","region_2",2022-02-20,326
"market_028","region_2",2022-02-21,306
"market_028","region_2",2022-02-22,320
"market_028","region_2",2022-02-23,304
"market_028","region_2",2022-02-24,310
"market_028","region_2",2022-02-25,320
"market_028","region_2",2022-02-26,352
"market_028","region_2",2022-02-27,347
"market_028","region_2",2022-02-28,326
"market_028","region_2",2022-03-01,296
"market_028","region_2",2022-03-02,296
"market_028","region_2",2022-03-03,290
"market_028","region_2",2022-03-04,300
"market_028","region_2",2022-03-05,353
"market_028","region_2",2022-03-06,311
"market_028","region_2",2022-03-07,331
"market_028","region_2",2022-03-08,334
"market_028","region_2",2022-03-09,318
"market_028","region_2",2022-03-10,387
"market_028","region_2",2022-03-11,368
"market_028","region_2",2022-03-12,368
"market_028","region_2",2022-03-13,368
"market_028","region_2",2022-03-14,354
"market_028","region_2",2022-03-15,315
"market_028","region_2",2022-03-16,341
"market_028","region_2",2022-03-17,321
"market_028","region_2",2022-03-18,370
"market_028","region_2",2022-03-19,367
"market_028","region_2",2022-03-20,367
"market_028","region_2",2022-03-21,329
"market_028","region_2",2022-03-22,349
"market_028","region_2",2022-03-23,340
"market_028","region_2",2022-03-24,363
"market_028","region_2",2022-03-25,359
"market_028","region_2",2022-03-26,361
"market_028","region_2",2022-03-27,355
"market_028","region_2",2022-03-28,332
"market_028","region_2",2022-03-29,347
"market_028","region_2",2022-03-30,352
"market_028","region_2",2022-03-31,365
"market_028","region_2",2022-04-01,364
"market_028","region_2",2022-04-02,406
"market_028","region_2",2022-04-03,402
"market_028","region_2",2022-04-04,389
"market_028","region_2",2022-04-05,390
"market_028","region_2",2022-04-06,347
"market_028","region_2",2022-04-07,330
"market_028","region_2",2022-04-08,377
"market_028","region_2",2022-04-09,406
"market_028","region_2",2022-04-10,370
"market_028","region_2",2022-04-11,382
"market_028","region_2",2022-04-12,392
"market_028","region_2",2022-04-13,389
"market_028","region_2",2022-04-14,363
"market_028","region_2",2022-04-15,394
"market_028","region_2",2022-04-16,381
"market_028","region_2",2022-04-17,390
"market_028","region_2",2022-04-18,372
"market_028","region_2",2022-04-19,375
"market_028","region_2",2022-04-20,372
"market_028","region_2",2022-04-21,361
"market_028","region_2",2022-04-22,386
"market_028","region_2",2022-04-23,411
"market_028","region_2",2022-04-24,386
"market_028","region_2",2022-04-25,351
"market_028","region_2",2022-04-26,362
"market_028","region_2",2022-04-27,330
"market_028","region_2",2022-04-28,367
"market_028","region_2",2022-04-29,379
"market_028","region_2",2022-04-30,374
"market_028","region_2",2022-05-01,374
"market_028","region_2",2022-05-02,384
"market_028","region_2",2022-05-03,323
"market_028","region_2",2022-05-04,315
"market_028","region_2",2022-05-05,356
"market_028","region_2",2022-05-06,356
"market_028","region_2",2022-05-07,362
"market_028","region_2",2022-05-08,359
"market_028","region_2",2022-05-09,353
"market_028","region_2",2022-05-10,322
"market_028","region_2",2022-05-11,348
"market_028","region_2",2022-05-12,363
"market_028","region_2",2022-05-13,322
"market_028","region_2",2022-05-14,375
"market_028","region_2",2022-05-15,393
"market_028","region_2",2022-05-16,361
"market_028","region_2",2022-05-17,354
"market_028","region_2",2022-05-18,325
"market_028","region_2",2022-05-19,349
"market_028","region_2",2022-05-20,361
"market_028","region_2",2022-05-21,356
"market_028","region_2",2022-05-22,337
"market_028","region_2",2022-05-23,344
"market_028","region_2",2022-05-24,317
"market_028","region_2",2022-05-25,352
"market_028","region_2",2022-05-26,371
"market_028","region_2",2022-05-27,352
"market_028","region_2",2022-05-28,325
"market_028","region_2",2022-05-29,373
"market_028","region_2",2022-05-30,326
"market_028","region_2",2022-05-31,353
"market_028","region_2",2022-06-01,354
"market_028","region_2",2022-06-02,344
"market_028","region_2",2022-06-03,357
"market_028","region_2",2022-06-04,349
"market_028","region_2",2022-06-05,332
"market_028","region_2",2022-06-06,317
"market_028","region_2",2022-06-07,319
